Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name,
248379,Handiaya,13877,9,Handiaya (NP) - Ward No.9,
248356,Malout,12804,12,Malout (M Cl) - Ward No.12,
248281,Bhulath,9318,1,Bhulath (NP) - Ward No.1,
248325,S.A.S.Nagar - Mohali,74511,19,S.A.S.Nagar (Mohali ) (M Cl) - Ward No.19,
248273,Amritsar,9150,53,Amritsar (M Corp.) - Ward No.53,
248378,Barnala,879348,26,Reserve For Women-Ward No.26,
248347,Moga,12021,13,Moga (M Cl) - Ward No.13,
248273,Amritsar,9116,19,Amritsar (M Corp.) - Ward No.19,
248273,Amritsar,9104,7,Amritsar (M Corp.) - Ward No.7,
248292,Goraya,74435,6,Goraya (NP) - Ward No.6,
248392,Moonak,14979,4,Moonak (NP) - Ward No.4,
248393,Khanauri,14993,5,Khanauri (NP) - Ward No.5,
248348,Makhu,12049,8,Makhu (NP) - Ward No.8,
248296,Jalandhar,9976,25,Jalandhar (M Corp.) - Ward No.25,
248383,Malerkotla,72913,4,Malerkotla (M Cl) - Ward No.4,
248368,Sangat,13715,6,Sangat (M Cl) - Ward No.6,
248358,Bariwala,74664,2,Bariwala (NP) - Ward No.2,
248277,Patti,9310,9,Patti (M Cl) - Ward No.9,
248377,Bhadaur,72882,11,Bhadaur (M Cl) - Ward No.11,
248291,Nurmahal,9804,1,Nurmahal (M Cl) - Ward No.1,
248321,Kurali,10437,5,Kurali (M Cl) - Ward No.5,
277201,Mehatpur,2142002,2,Ward No. 2,
248355,Abohar,12783,22,Abohar (M Cl) - Ward No.22,
248340,Mullanpur Dakha,10658,13,Mullanpur Dakha (NP) - Ward No.13,
248256,Pathankot,8912,31,Pathankot (M Cl) - Ward No.31,
248270,Raja Sansi,9073,4,Raja Sansi (NP) - Ward No.4,
248338,Ludhiana,10589,14,Ludhiana (M Corp.) - Ward No.14,
253122,Mudki,2141821,4,Ward No.4,
248324,Kharar,10453,6,Kharar (M Cl) - Ward No.6,
248392,Moonak,14977,2,Moonak (NP) - Ward No.2,
248319,Rupnagar,10418,3,Rupnagar (M Cl) - Ward No.3,
248271,Majitha,9095,13,Majitha (M Cl) - Ward No.13,
248371,Maur,13730,10,Maur (M Cl) - Ward No.10,
248396,Samana,15013,3,Samana (M Cl) - Ward No.3,
248347,Moga,12010,2,Moga (M Cl) - Ward No.2,
248265,Sri Hargobindpur,9022,8,Sri Hargobindpur (M Cl) - Ward No.8,
248299,Kartarpur,10023,2,Kartarpur (M Cl) - Ward No.2,
248266,Qadian,9033,7,Qadian (M Cl) - Ward No.7,
248384,Dhuri,13935,15,Dhuri (M Cl) - Ward No.15,
248386,Sangrur,13966,14,Sangrur (M Cl) - Ward No.14,
248345,Bhagha Purana,12002,7,Bhagha Purana (M Cl) - Ward No.7,
248329,Gobindgarh,74520,2,Gobindgarh (M Cl) - Ward No.2,
248356,Malout,12802,10,Malout (M Cl) - Ward No.10,
248302,Urmar Tanda,10253,3,Urmar Tanda (M Cl) - Ward No.3,
248272,Jandiala Guru,74354,10,Jandiala (M Cl) - Ward No.10,
248397,Nabha,72975,13,Nabha (M Cl) - Ward No.13,
248313,Nawanshahr,10355,1,Nawanshahr (M Cl) - Ward No.1,
248363,Rampura Phul,13673,11,Rampura Phul (M Cl) - Ward No.11,
248264,Batala,8977,18,Batala (M Cl) - Ward No.18,
248278,Rayya,74393,13,Rayya (NP) - Ward No.13,
248269,Ajnala,9062,9,Ajnala (NP) - Ward No.9,
248399,Patiala,15050,10,Patiala (M Corp.) - Ward No.10,
248355,Abohar,12766,5,Abohar (M Cl) - Ward No.5,
248351,Firozpur,12724,3,Firozpur (M Cl) - Ward No.3,
248273,Amritsar,9158,61,Abadi Baba Darshan Singh on Ram Tirath Road (OG) - Ward No.61,
248299,Kartarpur,10230,9,Kartarpur (M Cl) - Ward No.9,
248383,Malerkotla,72929,20,Malerkotla (M Cl) - Ward No.20,
248380,Tapa,13886,7,Tapa (M Cl) - Ward No.7,
248367,Bathinda,74697,24,Bathinda (M Cl) - Ward No.24,
248334,Khanna,74563,12,Khanna (M CI) - Ward No.12,
248260,Gurdaspur,74309,22,Engineering College on Amritsar Pathankot Road (OG) - Ward No.22,
262988,NIHAL SINGH WALA,2141949,4,Ward No. 4,
248397,Nabha,72976,14,Nabha (M Cl) - Ward No.14,
248370,Raman,74729,10,Raman (M Cl) - Ward No.10,
248363,Rampura Phul,13668,6,Rampura Phul (M Cl) - Ward No.6,
248273,Amritsar,9103,6,Amritsar (M Corp.) - Ward No.6,
248398,Sanaur,15031,4,Sanaur (M Cl) - Ward No.4,
248338,Ludhiana,10603,28,Ludhiana (M Corp.) - Ward No.28,
248394,Ghagga,15002,3,Ghagga (NP) - Ward No.3,
248301,Gardhiwala,74443,1,Gardhiwala (M Cl) - Ward No.1,
248335,Maloud,10546,6,Maloud (NP) - Ward No.6,
248392,Moonak,14985,10,Moonak (NP) - Ward No.10,
248286,Phagwara,9366,2,Phagwara (M Cl) - Ward No.2,
248260,Gurdaspur,74299,12,Gurdaspur (M Cl) - Ward No.12,
248378,Barnala,879361,27,Unreserved-Ward No.27,
248351,Firozpur,12743,22,Firozpur (M Cl) - Ward No.22,
248308,Hoshiarpur,10288,11,Hoshiarpur (M Cl) - Ward No.11,
248317,Anandpur Sahib,10408,7,Anandpur Sahib (M Cl) - Ward No.7,
248270,Raja Sansi,9082,13,Raja Sansi (NP) - Ward No.13,
248367,Bathinda,74676,3,Bathinda (M Cl) - Ward No.3,
248402,Ghanaur,15383,2,Ghanaur (NP) - Ward No.2,
248376,Mansa,74754,9,Mansa (M Cl) - Ward No.9,
248404,Banur,15421,4,Banur (M Cl) - Ward No.4,
248361,Kot Kapura,13255,12,Kot Kapura (M Cl) - Ward No.12,
248347,Moga,12032,24,Moga (M Cl) - Ward No.24,
248274,Tarn-Taran,74368,7,Tarn-Taran (M Cl) - Ward No.7,
248270,Raja Sansi,9076,7,Raja Sansi (NP) - Ward No.7,
248378,Barnala,72905,21,Unreserved-Ward No.21,
248335,Maloud,10543,3,Maloud (NP) - Ward No.3,
248283,Kapurthala,9336,8,Kapurthala (M Cl) - Ward No.8,
248397,Nabha,72982,20,Nabha (M Cl) - Ward No.20,
277202,Norat Jamal Singh,2142006,2,Ward No. 2,
248329,Gobindgarh,74519,1,Gobindgarh (M Cl) - Ward No.1,
248275,Bhikhiwind,9281,4,Bhikhiwind (NP) - Ward No.4,
248362,Jaitu,13277,11,Jaitu (M Cl) - Ward No.11,
248269,Ajnala,9055,2,Ajnala (NP) - Ward No.2,
