Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name,
276401,North Delhi Municipal Corporation,1289852,003-N,ALIPUR,
276401,North Delhi Municipal Corporation,1289866,017-N,ADARSH NAGAR,
276401,North Delhi Municipal Corporation,1289944,095-N,EAST PATEL NAGAR,
276401,North Delhi Municipal Corporation,1289874,025-N,ROHINI-B,
276402,South Delhi Municipal Corporation,1290000,047-S,DWARKA-C,
276402,South Delhi Municipal Corporation,1290032,079-S,MADANGIR,
276402,South Delhi Municipal Corporation,1290035,082-S,TUGHLAKABAD EXTENSION,
276402,South Delhi Municipal Corporation,1290005,052-S,MAHAVIR ENCLAVE,
276401,North Delhi Municipal Corporation,1289878,029-N,NANGAL THAKRAN,
276401,North Delhi Municipal Corporation,1289914,065-N,SARASWATI VIHAR,
276401,North Delhi Municipal Corporation,1289916,067-N,PASCHIM VIHAR,
276402,South Delhi Municipal Corporation,1289978,025-S,MOHAN GARDEN-SOUTH,
276402,South Delhi Municipal Corporation,1290037,084-S,SANGAM VIHAR-D,
276400,East Delhi Municipal Corporation,1289800,015-E,SHAKARPUR,
276402,South Delhi Municipal Corporation,1289998,045-S,ISAPUR,
276401,North Delhi Municipal Corporation,1289922,073-N,SAWAN PARK,
276400,East Delhi Municipal Corporation,1289818,033-E,SUNDER NAGRI,
276401,North Delhi Municipal Corporation,1289905,056-N,MANGOLPURI-C,
276401,North Delhi Municipal Corporation,1289901,052-N,LAKSHMI PARK,
276402,South Delhi Municipal Corporation,1290020,067-S,LADO SARAI,
276401,North Delhi Municipal Corporation,1289909,060-N,ROHINI-I,
276402,South Delhi Municipal Corporation,1289957,004-S,RAGHUBIR NAGAR,
276401,North Delhi Municipal Corporation,1289907,058-N,ROHINI-G,
276402,South Delhi Municipal Corporation,1290031,078-S,SANGAM VIHAR-B,
276401,North Delhi Municipal Corporation,1289934,085-N,JAMA MASJID,
276401,North Delhi Municipal Corporation,1289896,047-N,SULTANPURI-B,
276401,North Delhi Municipal Corporation,1289913,064-N,PITAMPURA,
276402,South Delhi Municipal Corporation,1290049,096-S,MOLARBAND,
276400,East Delhi Municipal Corporation,1289830,045-E,YAMUNA VIHAR,
276401,North Delhi Municipal Corporation,1289925,076-N,SANGAM PARK,
276401,North Delhi Municipal Corporation,1289924,075-N,ASHOK VIHAR,
276401,North Delhi Municipal Corporation,1289903,054-N,MANGOLPURI-A,
276400,East Delhi Municipal Corporation,1289797,012-E,PATPAR GANJ,
276402,South Delhi Municipal Corporation,1289975,022-S,SAINIK ENCLAVE,
276402,South Delhi Municipal Corporation,1289977,024-S,BAPRAULA,
276402,South Delhi Municipal Corporation,1290024,071-S,SAID-UL-AJAIB,
276401,North Delhi Municipal Corporation,1289941,092-N,KAROL BAGH,
276402,South Delhi Municipal Corporation,1290007,054-S,PALAM,
276400,East Delhi Municipal Corporation,1289844,059-E,NEHRU VIHAR,
276401,North Delhi Municipal Corporation,1289921,072-N,WAZIR PUR,
276401,North Delhi Municipal Corporation,1289883,034-N,ROHINI-D,
276401,North Delhi Municipal Corporation,1289869,020-N,SWAMI SHARDA NAND COLONY,
276401,North Delhi Municipal Corporation,1289950,101-N,RAMESH NAGAR,
276400,East Delhi Municipal Corporation,1289841,056-E,SHIV VIHAR,
276401,North Delhi Municipal Corporation,1289851,002-N,BAKHTAWARPUR,
276402,South Delhi Municipal Corporation,1290010,057-S,LAJPAT NAGAR,
276400,East Delhi Municipal Corporation,1289822,037-E,RAM NAGAR,
276400,East Delhi Municipal Corporation,1289812,027-E,RAGHUBARPURA,
276402,South Delhi Municipal Corporation,1289970,017-S,SITAPURI,
276401,North Delhi Municipal Corporation,1289919,070-N,RAM PURA,
276401,North Delhi Municipal Corporation,1289882,033-N,BEGUMPUR,
276401,North Delhi Municipal Corporation,1289859,010-N,SANT NAGAR,
276400,East Delhi Municipal Corporation,1289788,003-E,TRILOKPURI-WEST,
276401,North Delhi Municipal Corporation,1289904,055-N,MANGOLPURI-B,
276402,South Delhi Municipal Corporation,1289968,015-S,JANAKPURI WEST,
276400,East Delhi Municipal Corporation,1289838,053-E,GOKAL PURI,
276402,South Delhi Municipal Corporation,1289979,026-S,MOHAN GARDEN-NORTH,
276402,South Delhi Municipal Corporation,1289980,027-S,NAWADA,
276402,South Delhi Municipal Corporation,1290052,099-S,OM VIHAR,
276400,East Delhi Municipal Corporation,1289821,036-E,ASHOK NAGAR,
276401,North Delhi Municipal Corporation,1289868,019-N,SARUP NAGAR,
276402,South Delhi Municipal Corporation,1290030,077-S,SANGAM VIHAR-A,
276402,South Delhi Municipal Corporation,1290040,087-S,CHITARANJAN PARK,
276400,East Delhi Municipal Corporation,1289816,031-E,SHAHDARA,
276402,South Delhi Municipal Corporation,1290009,056-S,SIDHARTH NAGAR,
276402,South Delhi Municipal Corporation,1290016,063-S,MALVIYA NAGAR,
276402,South Delhi Municipal Corporation,1290019,066-S,MUNIRKA,
276401,North Delhi Municipal Corporation,1289889,040-N,NITHARI,
276401,North Delhi Municipal Corporation,1289908,059-N,ROHINI-H,
276402,South Delhi Municipal Corporation,1289988,035-S,KAKRAULA,
276401,North Delhi Municipal Corporation,1289857,008-N,JHARODA,
276401,North Delhi Municipal Corporation,1289927,078-N,KAMLA NAGAR,
276402,South Delhi Municipal Corporation,1289955,002-S,PUNJABI BAGH,
276402,South Delhi Municipal Corporation,1289984,031-S,SAGARPUR-WEST,
276400,East Delhi Municipal Corporation,1289826,041-E,CHAUHAN BANGER,
276402,South Delhi Municipal Corporation,1289972,019-S,RANHOLA,
,,,,,
,,,,,
