Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name,
276622,PASIGHAT,1294958,4,"Doordarshan colony, N. Ering Complex, AIR colony, CF office, Post office, Industries office campus, UD office, High region-Kali Mandir area, Maistry colony, Power colony, D. Ering High School, Power Transformer Yard.",
249700,Seppa,74274,1,Seppa (CT) - Ward No.1,
276621,ITANAGAR,1294954,9,"Mowb-II, CE Office area, Panchayali Area, Museum Colony, Hotel Arun Subansiri, O Point Market Area, Hema Hospital, Marina Gas Agency, King Cup School, Kime Paka, Tagin Colony",
249703,Ziro,8870,1,Ziro (CT) - Ward No.1,
276621,ITANAGAR,1294982,25,"B Sector, Premnagar, General Hospital, E Sector,Daily Market Area",
276621,ITANAGAR,1294967,10,"C-II Sector, IG Park, Bank Tinali Market Area, MM Hyundai, Power House, Hibro Automobiles Area, Forest Colony, BB Plaza, Su-Pinsa Hotel Area",
276622,PASIGHAT,1294955,1,"GTC, JN College Co-operative Society Area, JN College Rural Bank, JNV area, Tebo Area.",
276621,ITANAGAR,1294986,29,Nirjuli Complex,
249712,Jairampur,15562,1,Jairampur (CT) - Ward No.1,
276621,ITANAGAR,1294968,11,"Abo Tani Colony, Apex Bank Colony, F Sector, E Sector opposite side AP Secretariat, Arunachal Times Office, Don Bosco Youth Center",
