Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name,
297014,Nerwa,2513254,4,Bhawani Nagar( Bhathinala),
297013,Chirgaon,2513248,5,Upper and Lower Bhonda,
248250,Chopal,8842,2,Chopal (NP) - Ward No.2,
276639,Tahliwal,1297022,1,Tahliwal (NP) - Ward No.1,
248218,Manali,11425,1,Manali (NP) - Ward No.1,
248210,Nurpur,11283,3,Nurpur (M Cl) - Ward No.3,
297009,Amb,2513233,2,Amb-1,
248213,Kangra,11308,8,Kangra (M Cl) - Ward No.8,
248234,Mehatpur Basdehra,11529,1,Mehatpur Basdehra (NP) - Ward No.1,
275535,Jawali,1297079,9,Jawali (NP) - Ward No.9,
248253,Rohru,8863,2,Rohru (NP) - Ward No.2,
274794,Nerchowk,1297060,1,Nerchowk (M Cl) - Ward No.1,
276625,Karsog,1297080,1,Karsog (NP) - Ward No.1,
248248,Shimla,1296807,32,Shimla (M Corp.) - Ward No.32,
248225,Mandi,11472,9,Palace Colony-II,
248210,Nurpur,11287,7,Nurpur (M Cl) - Ward No.7,
248217,Palampur,11423,6,Ghuggar Khilru,
248225,Mandi,11474,11,Samkheter,
248217,Palampur,2513093,15,Holta,
248248,Shimla,68544,22,Shimla (M Corp.) - Ward No.22,
248233,Una,11521,4,Una (M Cl) - Ward No.4,
248211,Dharamshala,1296816,15,Dharmsala (M Cl) - Ward No.15,
248238,Naina Devi,11551,5,Naina Devi (M Cl) - Ward No.5,
297011,Nirmand,2513266,2,Shigauli,
248245,Rampur,11625,3,Rampur (M Cl) - Ward No.3,
248224,Sundernagar,68111,9,Sundarnagar (M Cl) - Ward No.9,
248247,Suni,11639,3,Suni (NP) - Ward No.3,
248222,Jogindarnagar,11454,5,Jogindarnagar (NP) - Ward No.5,
248047,Rajgarh,11609,7,Rajgarh (NP) - Ward No.7,
297014,Nerwa,2513251,1,Lambardar Basti Nerwa-II,
248247,Suni,11642,6,Suni (NP) - Ward No.6,
248244,Solan,1296822,15,Tehsil Patwar,
248240,Arki,11566,2,Arki (NP) - Ward No.2,
248220,Bhuntar,11445,3,Bhuntar (NP) - Ward No.3,
248043,Nahan,11610,1,Nahan (M Cl) - Ward No.1,
248249,Theog,11646,6,Theog (M Cl) - Ward No.6,
248242,Baddi,68146,3,Baddi (NP) - Ward No.3,
297015,Shahpur,2513275,4,Shahpur,
248211,Dharamshala,11297,8,Dharmsala (M Cl) - Ward No.8,
274797,Baijnath-Paprola,1297053,5,Baijnath Paprola (NP) - Ward No.5,
274794,Nerchowk,1297065,6,Nerchowk (M Cl) - Ward No.6,
248251,Jubbal,8853,6,Jubbal (NP) - Ward No.6,
248243,Parwanoo,11586,6,Parwanoo (M Cl) - Ward No.6,
297014,Nerwa,2513253,3,Old Nerwa,
248239,Bilaspur,11563,10,Bilaspur (M Cl) - Ward No.10,
276639,Tahliwal,1297023,2,Tahliwal (NP) - Ward No.2,
248047,Rajgarh,11608,6,Rajgarh (NP) - Ward No.6,
248252,Kotkhai,8860,6,Kotkhai (NP) - Ward No.6,
248217,Palampur,11421,4,Alma,
248210,Nurpur,11286,6,Nurpur (M Cl) - Ward No.6,
248253,Rohru,8864,3,Rohru (NP) - Ward No.3,
248045,Paonta Sahib,1296820,13,Paonta Sahib (M Cl) - Ward No.13,
248214,Nagrota Bagwan,68087,1,Nagrota Bagwan (NP) - Ward No.1,
248220,Bhuntar,11449,7,Bhuntar (NP) - Ward No.7,
248248,Shimla,68524,2,Shimla (M Corp.) - Ward No.2,
248227,Tira Sujanpur,11477,1,Tira Sujanpur (NP) - Ward No.1,
248239,Bilaspur,11556,3,Bilaspur (M Cl) - Ward No.3,
248233,Una,11525,8,Una (M Cl) - Ward No.8,
248248,Shimla,68533,11,Shimla (M Corp.) - Ward No.11,
248248,Shimla,1296806,31,Shimla (M Corp.) - Ward No.31,
