Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name,
248163,Municipal Committee Khrew,10686,13,Khrew (MC) - Ward No.13,
248159,Municipal Council Budgam,2243557,10,Budgam (MC) - Ward No.10,
248167,Municipal Council Shopian,10709,3,Shopian (MC) - Ward No.3,
248040,Municipal Committee Bhaderwah,2244013,11,Bhaderwah (MC) - Ward No.11,
248150,Municipal Committee Pattan,10028,4,Pattan (MC) - Ward No.4,
296991,Municipal Committee Seer Hamdan,2242677,5,Seer Hamdan (MC) - Ward No.5,
248198,Municipal Committee Arnia,69718,9,Arnia (MC) - Ward No.9,
248038,Municipal Council Doda,2244001,17,Doda (MC) - Ward No.17,
248172,Municipal Committee Achabal,10766,2,Achabal (MC) - Ward No.2,
248146,Municipal Council Bandipora,9721,9,Bandipora (MC) - Ward No.9,
276587,Municipal Council Udhampur,2244034,18,Udhampur (MC) - Ward No.18,
248175,Municipal Committee Qazigund,10839,5,Qazigund (MC) - Ward No.5,
248156,Srinagar Municipal Corporation,2243629,67,Srinagar (MC) - Ward No.67,
248156,Srinagar Municipal Corporation,10055,7,Srinagar (MC) - Ward No.7,
248156,Srinagar Municipal Corporation,10049,1,Srinagar (MC) - Ward No.1,
248176,Municipal Committee Dooru Verinag,10855,15,Dooru-Verinag (MC) - Ward No.15,
248171,Municipal Council Anantnag,2248900,16,Anantnag (MC) - Ward No.16,
248192,Municipal Committee Akhnoor,2243953,12,Akhnoor (MC) - Ward No.12,
253136,Municipal Committee Chadoora,2242946,5,Chadoora (MC) - Ward No.5,
248193,Municipal Committee Khour,68051,7,Khour (MC) - Ward No.7,
248036,Municipal Committee Banihal,10870,6,Banihal (MC) - Ward No.6,
248198,Municipal Committee Arnia,68057,6,Arnia (MC) - Ward No.6,
248164,Municipal Committee Tral,2243131,10,Tral (MC) - Ward No.10,
276585,Municipal Committee Basohli,1293619,2,Basholi (MC) - Ward No.2,
248165,Municipal Committee Awantipora,2243093,12,Awantipora (MC) - Ward No.12,
248194,Jammu Municipal Corporation,11142,41,Jammu (MC) - Ward No.41,
253136,Municipal Committee Chadoora,2242947,6,Chadoora (MC) - Ward No.6,
248155,Municipal Council Ganderbal,2243044,9,Ganderbal (MC) - Ward No.9,
248163,Municipal Committee Khrew,10680,7,Khrew (MC) - Ward No.7,
248154,Municipal Committee Gulmarg Tangmarg,10047,1,Gulmarg Tangmarg (MC) - Ward No.1,
248158,Municipal Committee Beerwah,2241578,6,Beerwah (MC) - Ward No.6,
248034,Municipal Council Kupwara,9696,1,Kupwara (MC) - Ward No.1,
248197,Municipal Committee Bishnah,2243932,7,Bishnah (MC) - Ward No.7,
276593,Municipal Committee Nowshera,2244228,12,Nowshera (MC) - Ward No.12,
248171,Municipal Council Anantnag,10736,1,Anantnag (MC) - Ward No.1,
248201,Municipal Committee Vijaypur,1293587,10,Vijaypur (MC) - Ward No.10,
248192,Municipal Committee Akhnoor,11000,1,Akhnoor (MC) - Ward No.1,
248156,Srinagar Municipal Corporation,2243429,29,Srinagar (MC) - Ward No.29,
248156,Srinagar Municipal Corporation,10066,18,Srinagar (MC) - Ward No.18,
248194,Jammu Municipal Corporation,11153,52,Jammu (MC) - Ward  No.52,
248165,Municipal Committee Awantipora,10705,5,Awantipora (MC) - Ward No.5,
276594,Municipal Committee Hiranagar,1293714,4,Hiranagar (MC) - Ward No. 4,
248173,Municipal Committee Kokernag,10789,5,Kokernag (MC) - Ward No.5,
276584,Municipal Committee Lakhanpur,2244275,4,Lakhanpur (MC) - Ward No.4,
248194,Jammu Municipal Corporation,11141,40,Jammu (MC) - Ward No.40,
248168,Municipal Committee Pahalgam,67999,2,Pahalgam (MC) - Ward No.2,
253142,Municipal Committee Surankote,2244259,12,Surankote (MC) -Ward No.12,
248158,Municipal Committee Beerwah,2241582,10,Beerwah (MC) - Ward No.10,
276589,Municipal Committee Ramnagar,1293680,9,Ramnagar (MC) - Ward No.9,
248196,Municipal Committee R S Pura,11165,1,R S Pura (MC) - Ward No.1,
296991,Municipal Committee Seer Hamdan,2242685,13,Seer Hamdan (MC) - Ward No.13,
248194,Jammu Municipal Corporation,11024,17,Jammu (MC) - Ward No.17,
276585,Municipal Committee Basohli,1293620,3,Basholi (MC) - Ward No.3,
276592,Municipal Council Rajouri,2244143,14,Rajouri (MC) - Ward No.14,
248038,Municipal Council Doda,2244000,16,Doda (MC) - Ward No.16,
248166,Municipal Council Pulwama,2243127,13,Pulwama (MC) - Ward No.13,
248155,Municipal Council Ganderbal,2243046,11,Ganderbal (MC) - Ward No.11,
248194,Jammu Municipal Corporation,11144,43,Jammu (MC) - Ward No.43,
248160,Municipal Committee Khansahib,2249671,6,Khansahib (MC) - Ward No.6,
248176,Municipal Committee Dooru Verinag,10854,14,Dooru-Verinag (MC) - Ward No.14,
