Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name,
290076,Kyathanpally,2154561,9,ward9,
251689,Miryalaguda,2519726,46,Miryalaguda Ward No.46,
248090,ARMOOR,162660,2,Ward02,
248110,PALWANCHA,52603,13,Palwancha (M) - Ward No.13,
248100,VIKARABAD,56854,5,Vicarabad (NP) - Ward No.5,
248106,YELLANDU,1206,20,Yellandu (NP) - Ward No.20,
248093,KAMAREDDY,2519745,46,Kamareddy (M) - Ward No.46,
248104,WANAPARTHY,51760,13,Wanaparthy (NP) - Ward No.13,
248086,Kagaz Nagar,126724,4,Kagaznagar Ward No 4,
248089,Nirmal,126760,13,Nirmal Ward No 13,
257865,Badangpet,1293190,2,Badangpet Ward No.2,
251664,Hyderabad,2102960,114,Ward No.114 KPHB Colony,
251651,Jagtial,162444,37,Jagtial Ward No 37,
248099,TANDUR,69114,19,Tandur (M) - Ward No.19,
248083,Adilabad,2519811,46,Adilabad Ward No46,
251664,Hyderabad,2102997,22,Ward No.22 Chaitanyapuri,
297095,Nakrekal,2415145,20,Ward No 20,
257971,MAHABUBABAD,127538,10,Ward no.15,
290102,Thukkuguda,2155802,12,ward12,
290085,Gundlapochampally,2175795,9,WARD 9,
248091,NIZAMABAD,71309,47,Nizamabad (M) - Ward No.47,
253269,Vemulawada,198,2,Ward No. 2,
251664,Hyderabad,2102502,83,Ward No.83 Amberpet,
257993,IEEJA,138295,4,WARD 4,
248101,MAHABUBNAGAR,2121,30,Mahbubnagar (M) - Ward No.30,
253104,Metpalli,3678,12,"Metpally - Chaithanya Nagar, Rajkala Mandir Opposite Road",
251653,Karimnagar,69629,35,KARIMNAGAR(M)-WARD NO 35,
248096,Siddipet,51021,10,Siddipet (M) - Ward No.10,
290153,Ameenpur,2170666,2,WARD 2,
248089,Nirmal,126777,30,Nirmal Ward No 30,
248097,Zaheerabad,120813,11,Zahirabad - Ward No 11,
251653,Karimnagar,69633,39,KARIMNAGAR(M)-WARD NO 39,
253266,Jammikunta,54449,16,Ward No. 16,
290135,Parigi,2147773,1,WARD 1,
290083,Pocharam,2155189,15,ward15,
290143,Choutuppal,2147975,6,WARD 6,
251653,Karimnagar,2519788,57,KARIMNAGAR(M)-WARD NO57,
248099,TANDUR,69124,29,Tandur (M) - Ward No.29,
248110,PALWANCHA,52599,9,Palwancha (M) - Ward No.9,
248087,Mancherial,50945,23,Mancherial Ward No 23,
290087,Nizampet,2155536,6,ward6,
290092,Khanapur,2155633,3,ward3,
251680,Nagarkurnool,51746,12,Nagarkurnool (CT) - Ward No.12,
248093,KAMAREDDY,2519742,43,Kamareddy (M) - Ward No.43,
248084,Bellampalli,56444,3,Bellampalle Ward No 3,
257865,Badangpet,1293196,8,Badangpet Ward No.8,
248105,KHAMMAM,2924,24,Khammam(M) - Ward No.24,
263222,Medchal,965069,6,Ward No. 6,
253267,Husnabad,54460,18,Ward No. 18,
251654,Sircilla,2429,28,Sircilla (M) - Ward No.28,
257876,MADHIRA,126813,6,ward-six,
253268,Peddapalli,556,3,Ward No. 3,
248089,Nirmal,126768,21,Nirmal Ward No 21,
248098,Sadasivpet,56834,7,Sadasivpet (M) - Ward No.7,
290088,Kompally,2155570,7,ward7,
251652,Korutla,1269,9,Koratla (M) - Ward No.9,
248095,Medak,120880,16,Medak - Ward No 16,
290097,Narsingi,2155721,10,ward10,
251682,Bhongir,3402,23,Bhongir (M) - Ward No.23,
248094,Sangareddy,120847,11,Sangareddy Ward No 11,
253268,Peddapalli,202,5,Ward No. 5,
248103,GADWAL,56902,8,Gadwal (M) - Ward No.8,
253275,Narsampet,127708,4,Ward no.4,
254925,SHADNAGAR,129612,7,WARD 7,
290150,Turkayamjal,2170443,2,WARD 2,
290080,Narsapur,2154624,7,ward7,
251689,Miryalaguda,52419,23,Miryalaguda (M) - Ward No.23,
251684,Suryapet,56922,2,Suryapet (M) - Ward No.2,
248083,Adilabad,126687,20,Adilabad Ward No 20,
251664,Hyderabad,2104838,24,Ward No.24 Saidabad,
251653,Karimnagar,69250,33,KARIMNAGAR(M)-WARD NO 33,
257970,PARKAL,127490,4,Ward no.4,
253266,Jammikunta,2519798,27,Ward No. 27,
253268,Peddapalli,2519894,28,Ward No. 28,
251664,Hyderabad,2102051,78,Ward No.78 - Gunfoundary,
290139,Pebbair,2147898,8,WARD 8,
248101,MAHABUBNAGAR,2123,32,Mahbubnagar (M) - Ward No.32,
290150,Turkayamjal,2170442,1,WARD 1,
290151,Bollaram,2175921,4,WARD 4,
290067,Yellareddy,2154150,9,ward9,
248084,Bellampalli,56465,24,Bellampalle Ward No 24,
290151,Bollaram,2175930,13,WARD 13,
253257,Huzurnagar,147,4,SHIVALAYAM BAZAR - MELLA CHERVU ROAD - KANAKA DURAGA TEMPLE AREA - UPS NO. 2 AREA,
290091,Chandur,2155623,3,ward3,
257989,KOLLAPUR,130751,12,WARD 12,
290102,Thukkuguda,2155804,14,ward14,
290102,Thukkuguda,2155805,15,ward15,
248107,MANUGUR,52570,4,Manuguru (CT) - Ward No.4,
251691,Warangal,52560,21,Warangal (M Corp.) - Ward No.21,
248091,NIZAMABAD,71104,28,Nizamabad (M) - Ward No.28,
290096,Manikonda,2155695,4,ward4,
290134,Thirumalagiri,2155907,9,WARD 9,
290089,Chityal,2155585,4,ward4,
251664,Hyderabad,2102972,107,Ward No.107 Madhapur,
290074,Kosgi,2176101,16,WARD 16,
253266,Jammikunta,54444,15,Ward No. 15,
290145,Pochamapally,2148040,9,WARD 9,
290201,Banswada,2299781,14,WARD 14,
251664,Hyderabad,2102571,93,Ward No.93 Banjara Hills,
290135,Parigi,2147781,9,WARD 9,
253268,Peddapalli,54416,9,Ward No. 9,
290097,Narsingi,2155718,7,ward7,
248085,Bhainsa,126716,16,Bhainsa Ward No 16,
290137,Wardhannapet,2147803,3,WARD 3,
290201,Banswada,2299777,10,WARD 10,
248101,MAHABUBNAGAR,2104,13,Mahbubnagar (M) - Ward No.13,
251653,Karimnagar,56809,1,Karimnagar (M) - Ward No.1,
290140,Atmakur,2147923,10,WARD 10,
248109,KOTHAGUDEM,56941,17,Kothagudem (M) - Ward No.17,
290076,Kyathanpally,2154559,7,ward7,
251684,Suryapet,70701,10,Suryapet (M) - Ward No.10,
290134,Thirumalagiri,2155903,5,WARD 5,
248108,SATHUPALLY,160021,20,Ward 20,
290149,Shamshabad,2176163,11,WARD 11,
248085,Bhainsa,126708,8,Bhainsa Ward No 8,
248103,GADWAL,56899,5,Gadwal (M) - Ward No.5,
253255,Kodad,1131,29,SHANKAR SWEET BAZAR- MUNICIPAL BAZAR BACK SIDE BZAR -POST OFFICE VEEDHI- SAIBABA THEATRE VEEDHI-RAJESH LODGE AREA-CHAKALI BAZAR,
276409,Jalapally,2299828,14,WARD 14,
248083,Adilabad,2519814,49,Adilabad Ward No49,
251690,Jangaon,126790,13,Ward no.13,
290074,Kosgi,2176091,6,WARD 6,
251686,Devarakonda,52382,6,Devarakonda (CT) - Ward No.6,
276410,Meerpet,2147493,37,WARD 37,
290143,Choutuppal,2147982,13,WARD 13,
257876,MADHIRA,126823,16,ward-sixteen,
253275,Narsampet,2519922,23,Ward No. 23,
263214,ACHAMPET,958658,14,Achampet-Ward No.14,
248098,Sadasivpet,120841,22,Sadasivpet - Ward No 22,
253255,Kodad,232,11,DEVAMANI BAZAR -HIGH SCHOOL BAZAR - VENKAT RATHNAM BAZAR - MASTHAN SIR AREA - BRAHMAM AREA - NGENDRA BABU BAZAR - HUZUR NAGAR RAOD,
248099,TANDUR,56857,2,Tandur (M) - Ward No.2,
248099,TANDUR,56863,8,Tandur (M) - Ward No.8,
248093,KAMAREDDY,3739,11,Kamareddy (M) - Ward No.11,
276411,Perrzadiguda,2167291,22,WARD 22,
290201,Banswada,2299772,5,WARD 5,
248093,KAMAREDDY,3745,17,Kamareddy (M) - Ward No.17,
290076,Kyathanpally,2154554,2,ward2,
251685,Nalgonda,2863,21,Nalgonda (M) - Ward No.21,
253104,Metpalli,2519877,25,Ward No. 25,
289549,Raikal,2148076,6,WARD6,
248110,PALWANCHA,52601,11,Palwancha (M) - Ward No.11,
290085,Gundlapochampally,2175787,1,WARD 1,
248101,MAHABUBNAGAR,51722,5,Mahbubnagar (M) - Ward No.5,
248104,WANAPARTHY,51764,17,Wanaparthy (NP) - Ward No.17,
290087,Nizampet,2155543,13,ward13,
251648,Ramagundam,70667,33,Ramagundam ward No 33,
253291,Bhupalpalle,126803,2,Ward no.2,
290150,Turkayamjal,2170449,8,WARD 8,
290153,Ameenpur,2170675,11,WARD 11,
251689,Miryalaguda,2519724,44,Miryalaguda Ward No.44,
253268,Peddapalli,197,2,Ward No. 2,
248099,TANDUR,1293164,10,Tandur (M) - Ward No.10,
253267,Husnabad,201,5,Ward No. 5,
248109,KOTHAGUDEM,69219,21,Kothagudem (M) - Ward No.21,
297017,Kothur,2415151,6,Ward No 6,
290131,Narayankhed,2155837,6,ward6,
263222,Medchal,965066,3,Ward No. 3,
248108,SATHUPALLY,159554,15,Ward 15,
248092,BODHAN,2091,33,Bodhan (M) - Ward No.33,
253255,Kodad,2519839,31,WARD 31,
290080,Narsapur,2154630,13,ward13,
248104,WANAPARTHY,51791,44,Wanaparthy (NP) - Ward No.44,
248096,Siddipet,120796,21,Siddipet - Ward No 21,
290084,Ghatkesar,2155447,9,ward9,
257876,MADHIRA,126811,4,ward-four,
297095,Nakrekal,2415130,5,Ward No 5,
290080,Narsapur,2154625,8,ward8,
290087,Nizampet,2155534,4,ward4,
289549,Raikal,2148079,9,WARD9,
290100,Shankarpally,2155790,15,ward15,
254925,SHADNAGAR,129608,5,WARD 5,
251691,Warangal,163285,36,waddepalli ward no 36,
257876,MADHIRA,126829,22,ward-twenty two,
251680,Nagarkurnool,958766,16,Nagarkurnool(CT)-Ward No.16,
248092,BODHAN,50963,3,Bodhan (M) - Ward No.3,
253268,Peddapalli,2519900,34,Ward No. 34,
290146,Yadagirigutta,2148500,12,WARD 12,
257864,Pedda Amberpet,1293171,3,Pedda Amberpet Ward No.3,
290071,Thorrur,2176352,3,WARD 3,
290068,Wyra,2154463,14,ward14,
251686,Devarakonda,52388,12,Devarakonda (CT) - Ward No.12,
290133,Nereducharla,2155877,4,ward4,
251648,Ramagundam,56800,19,Ramagundam (M) - Ward No.19,
290152,Tellapur,2176323,4,WARD 4,
248095,Medak,120887,21,Medak - Ward No 21,
248108,SATHUPALLY,160094,22,Ward 22,
290153,Ameenpur,2170665,1,WARD 1,
290091,Chandur,2155625,5,ward5,
297017,Kothur,2415156,11,Ward No 11,
290076,Kyathanpally,2154556,4,ward4,
248104,WANAPARTHY,51771,24,Wanaparthy (NP) - Ward No.24,
289549,Raikal,2148072,2,WARD2,
290063,Choppandandi,2153818,9,ward9,
248103,GADWAL,56898,4,Gadwal (M) - Ward No.4,
248095,Medak,51011,3,Medak (NP) - Ward No.3,
290067,Yellareddy,2154153,12,ward12,
290143,Choutuppal,2147978,9,WARD 9,
248102,NARAYANPET,2209,16,Narayanpet (NP) - Ward No.16,
290144,Alair,2148011,7,WARD 7,
290064,Kothapally,2153932,9,ward9,
253269,Vemulawada,54467,19,Ward No. 19,
