Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name,
249908,Sonari,12892,7,Sonari (MB) - Ward No.7,
249854,Guwahati,65803,52,Guwahati (M Corp.) - Ward No.52,
249940,Karimganj,66380,10,Karimganj (MB) - Ward No.10,
249890,Digboi,66085,2,Digboi (TC) - Ward No.2,
249854,Guwahati,65804,53,Guwahati (M Corp.) - Ward No.53,
249870,Hojai,66025,7,Hojai (MB) - Ward No.7,
249921,Sarupathar,12929,3,Sarupathar (TC) - Ward No.3,
249945,Lala,66398,1,Lala (TC) - Ward No.1,
249854,Guwahati,65774,23,Guwahati (M Corp.) - Ward No.23,
249945,Lala,883800,10,Lala (TC) - Ward No. 10,
249827,Dhubri,12498,9,Dhubri (MB) - Ward No.9,
249881,Bihpuria,5960,5,Bihpuria (TC) - Ward No.5,
249870,Hojai,66027,9,Hojai (MB) - Ward No.9,
249826,Gauripur,12488,3,Gauripur (TC) - Ward No.3,
249933,Silchar,12990,7,Silchar (MB) - Ward No.7,
249896,Dibrugarh,66280,16,Dibrugarh (MB) - Ward No.16,
249881,Bihpuria,12703,1,Bihpuria (TC) - Ward No.1,
249841,Barpeta Road,12544,7,Barpeta Road (MB) - Ward No.7,
253264,Bakulia,567,8,,
253212,Narayanpur,4916,5,Narayanpur (TC) - Ward No.5,
249940,Karimganj,66375,5,Karimganj (MB) - Ward No.5,
249877,Tezpur,12668,5,Tezpur (MB) - Ward No.5,
249930,Haflong,66363,9,Haflong (TC) - Ward No.9,
249860,Mangaldoi,65820,4,Mangaldoi (MB) - Ward No.4,
249841,Barpeta Road,12545,8,Barpeta Road (MB) - Ward No.8,
263017,TeokTC,934987,2,Ward No 2,
249854,Guwahati,65811,60,Guwahati (M Corp.) - Ward No.60,
249915,Mariani,12907,3,Mariani (TC) - Ward No.3,
249906,Amguri,66297,6,Amguri (TC) - Ward No.6,
249930,Haflong,66367,13,Haflong (TC) - Ward No.13,
249930,Haflong,66368,14,Haflong (TC) - Ward No.14,
249933,Silchar,13002,13,Silchar (MB) - Ward No.13,
249870,Hojai,66020,2,Hojai (MB) - Ward No.2,
249912,Jorhat,66322,13,Jorhat (MB) - Ward No.13,
249896,Dibrugarh,66286,22,Dibrugarh (MB) - Ward No.22,
249877,Tezpur,12667,4,Tezpur (MB) - Ward No.4,
249940,Karimganj,66373,3,Karimganj (MB) - Ward No.3,
249827,Dhubri,12504,15,Dhubri (MB) - Ward No.15,
249876,Rangapara,12660,1,Rangapara (TC) - Ward No.1,
249930,Haflong,66365,11,Haflong (TC) - Ward No.11,
253212,Narayanpur,4912,1,Narayanpur (TC) - Ward No.1,
249827,Dhubri,12501,12,Dhubri (MB) - Ward No.12,
253211,Dhakuakhana,5968,3,Dhakuakhana (TC) - Ward No.3,
249944,Hailakandi,13442,10,Hailakandi (MB) - Ward No.10,
249855,North Guwahati,12573,1,North Guwahati (TC) - Ward No.1,
249860,Mangaldoi,65817,1,Mangaldoi (MB) - Ward No.1,
249829,Bilasipara,12511,2,Bilasipara (TC) - Ward No.2,
249940,Karimganj,66392,22,Karimganj (MB) - Ward No.22,
249866,Nagaon,12634,27,Kachalukhowa (OG) - Ward No.27,
249929,Umrangso,12972,7,Umrangso (TC) - Ward No.7,
249836,Bongaigaon,69023,16,Bongaigaon (MB) - Ward No.16,
249933,Silchar,13393,23,Silchar (MB) - Ward No.23,
249866,Nagaon,12617,10,Nagaon (MB) - Ward No.10,
249866,Nagaon,12608,1,Nagaon (MB) - Ward No.1,
249939,Lakhipur Municipality,13420,5,Lakhipur (TC) - Ward No.5,
249843,Barpeta,69052,14,Barpeta (MB) - Ward No.14,
249912,Jorhat,66324,15,Jorhat (MB) - Ward No.15,
249872,Lumding,66049,7,Lumding (MB) - Ward No.7,
249925,Diphu,12943,1,Diphu (TC) - Ward No.1,
249930,Haflong,66356,2,Haflong (TC) - Ward No.2,
249915,Mariani,12906,2,Mariani (TC) - Ward No.2,
249928,Dokmoka,12965,6,Dokmoka (TC) - Ward No.6,
249925,Diphu,12945,3,Diphu (TC) - Ward No.3,
253264,Bakulia,564,5,Bakulia (TC) - Ward No. 5,
249912,Jorhat,66312,3,Jorhat (MB) - Ward No.3,
249944,Hailakandi,883789,11,Hailakandi (MB) - Ward No. 11,
249836,Bongaigaon,68997,3,Bongaigaon (MB) - Ward No.3,
249870,Hojai,66019,1,Hojai (MB) - Ward No.1,
249933,Silchar,13000,12,Silchar (MB) - Ward No.12,
249883,Dhemaji,66075,2,Dhemaji (TC) - Ward No.2,
249926,Bokajan,12956,4,Bokajan (TC) - Ward No.4,
249882,North Lakhimpur,12713,7,North Lakhimpur (MB) - Ward No.7,
249847,Pathsala,12557,1,Pathsala (TC) - Ward No.1,
249896,Dibrugarh,66099,10,Dibrugarh (MB) - Ward No.10,
249877,Tezpur,12665,2,Tezpur (MB) - Ward No.2,
249888,Tinsukia,12833,6,Tinsukia (MB) - Ward No.6,
249912,Jorhat,66316,7,Jorhat (MB) - Ward No.7,
249933,Silchar,13006,15,Silchar (MB) - Ward No.15,
249841,Barpeta Road,12546,5,Barpeta Road (MB) - Ward No.5,
249919,Golaghat,12923,13,Golaghat (MB) - Ward No.13,
249877,Tezpur,12671,8,Tezpur (MB) - Ward No.8,
249898,Chabua,12856,3,Chabua (TC) - Ward No.3,
249923,Hamren,12940,5,Hamren (TC) - Ward No.5,
249939,Lakhipur Municipality,13423,8,Lakhipur (TC) - Ward No.8,
249940,Karimganj,66385,15,Karimganj (MB) - Ward No.15,
249905,Sibsagar,12864,3,Sibsagar (MB) - Ward No.3,
249908,Sonari,12896,11,Sonari (MB) - Ward No.11,
249836,Bongaigaon,69025,17,Bongaigaon (MB) - Ward No.17,
249928,Dokmoka,12964,5,Dokmoka (TC) - Ward No.5,
249834,Goalpara,68975,2,Goalpara (MB) - Ward No.2,
249877,Tezpur,12683,20,Barika Chuburi (OG) - Ward No.20,
249841,Barpeta Road,12542,4,Barpeta Road (MB) - Ward No.4,
249872,Lumding,66043,4,Lumding (MB) - Ward No.4,
249944,Hailakandi,13438,6,Hailakandi (MB) - Ward No.6,
249930,Haflong,66359,5,Haflong (TC) - Ward No.5,
249834,Goalpara,68989,16,Goalpara (MB) - Ward No.16,
249915,Mariani,12909,5,Mariani (TC) - Ward No.5,
249908,Sonari,12891,6,Sonari (MB) - Ward No.6,
249888,Tinsukia,12843,16,Lahari Kachari Gaon (OG) - Ward No.16,
249930,Haflong,66360,6,Haflong (TC) - Ward No.6,
249912,Jorhat,66311,2,Jorhat (MB) - Ward No.2,
249861,Kharupatia,12597,4,Kharupatia (TC) - Ward No.4,
249877,Tezpur,12685,22,Dekar Gaon (OG) - Ward No.22,
