Local Body Code,Local Body Name,Ward Code,Ward Number,Ward Name,
251342,Kalameshwar,46372,7,Kalameshwar(M Cl) - Ward No.7,
251621,Jaysingpur,73365,14,Jaysingpur (M Cl) - Ward No.14,
296909,Aundha Nagnath,1793643,12,Aundha Nagnath NP - Ward No. 12,
266073,KALAMB NAGAR PANCHAYAT,1306476,12,Kalamb Nagarpanchayat Ward No.12,
251636,Tasgaon,75545,9,Tasgaon (M Cl)  Ward No.9,
251483,Kalyan-Dombivli,48906,83,Kalyan-Dombivli (M Corp.) - Ward No.83,
251316,Patur,45759,3,Patur (M Cl) - Ward No.3,
296910,Sengaon,1793749,11,Sengaon NP - Ward No. 11,
251616,Vadgaon Kasba,73315,8,Ward No.8,
276371,MANTHA,1305103,12,Mantha (N P) - Ward No. 12,
251536,Baramati,77140,13,Baramati (M Cl)  Ward No.13,
251420,Gangakhed,61425,7,Gangakhed (M Cl) - Ward No.7,
251415,Jintur,47558,2,Jintur (M Cl) - Ward No.2,
251472,Navi Mumbai,2517946,83,Navi Mumbai (M Corp.) - Ward No.83,
276333,SHAHAPUR,2509453,5,Bramahan lane vrudavan soc.nayneshwar nagar,
251370,Tirora,46878,17,Tirora (M Cl) - Ward No 17,
276348,KHANAPUR,1728048,2,Khanapur (MCI) Ward No.2,
251483,Kalyan-Dombivli,48881,58,Kalyan-Dombivli (M Corp.) - Ward No.58,
251522,Talegaon Dabhade,49095,9,Talegaon Dabhade (M Cl)  Ward No.9,
251323,Achalpur,65538,18,Achalpur (M CI) - Ward No. 18,
276281,CHANDWAD,1711065,13,Chandwad (Mu. CI)- Ward No.13 13,
276276,DINDORI,2313660,3,Dindori (Mu Cl) - Ward No.03,
276273,VARANGAON,2324024,13,Varangaon (M Cl) Ward No.13,
251421,Purna,47665,8,Purna (M Cl) - Ward No.8,
251477,Bhiwandi,48617,16,Bhiwandi (M Cl) - Ward No.16,
276318,Wada,1934003,2,Wada (N P) - Ward No.2,
251281,Dondaicha-Warwade,50798,5,Dondaicha-Warwade(M Cl) - Ward No. - 5,
276279,NIPHAD,2313645,5,Niphad (Mu Cl) - Ward No.05,
251471,Thane,2518977,22,Thane (M Corp.) - Ward No.22,
276357,KORPANA,2311950,9,Korpana (N P) - Ward No. 9,
251311,Balapur,45724,7,Balapur (M Cl) - Ward No.7,
251492,Panvel,7801,37,Panvel (M Cl) - Ward No.37 &#2346;&#2344;&#2357;&#2375;&#2354; &#2352;&#2375;&#2354;&#2381;&#8205;&#2357;&#2375; &#2360;&#2381;&#8205;&#2335;&#2375;&#2358;&#2344;,
251386,Yavatmal,47145,17,Yavatmal (M Cl) Ward No.17,
251381,Ballarpur,1789839,14,Ballarpur (M Cl) - Ward No. 14,
251599,Dapoli Camp,2307930,4,Dapoli NP Ward No. 4,
276323,LAKHANI,1306321,1,Lakhani (NP) - Ward No. 1,
251548,Ahmadnagar,58487,40,Ahmadnagar (M Cl) - Ward No.40,
251283,Chopda,50837,24,Chopda (M Cl) - Ward No.24,
251407,Loha,47442,8,Loha (M CI) - Ward No.8,
276302,MADHA,1306246,3,Madha (N P)-Ward No.3,
251472,Navi Mumbai,2517974,111,Navi Mumbai (M Corp.) - Ward No.111,
251530,Pune,77007,42,"Pune (M Corp) Ward No 42 Undri,Ambegaon Khurd,Ambegaon Budruk, Lohgaon (Remaining),Shivane part,Shivane (Entire Uttam Nagar), Dhayari,Hadapsar (Entire Sadesataranali),Mundhwa (Remaining Keshav Nagar),Uruli Devachi, Fursungi",
276301,MOHOL,1305997,3,Mohol (M Cl)-Ward No.3,
251621,Jaysingpur,73354,3,Ward No.3,
251299,Shegaon,45389,10,Shegaon (M Cl) - Ward No.10,
276378,SELOO,1741646,13,Ward no.13,
276637,Vadgaon Mawal,1306662,6,VADGAON MAVAL Ward No.6,
251376,Warora,2312073,12,Warora (M Cl) - Ward No. 12,
251472,Navi Mumbai,48564,33,Navi Mumbai (M Corp.) - Ward No.33,
276372,JAFRABAD,1305119,11,Jafrabad (N P) - Ward No. 11,
276376,RENAPUR,1758365,1,Renapur  (N P)- Word No.1,
251610,Malwan,73191,11,Malwan (M Cl) - Ward No.11,
251511,Shrivardhan,49281,5,Shrivardhan (M Cl) - Ward No.5 &#2325;&#2344;&#2367;&#2359;&#2381;&#8205;&#2335; &#2350;&#2361;&#2366;&#2357;&#2367;&#2342;&#2381;&#2351;&#2366;&#2354;&#2351;,
251420,Gangakhed,71529,21,Gangakhed (M CI) - Ward No. 21,
251338,Hinganghat,46218,4,Hinganghat (M Cl) - Ward No.4,
266073,KALAMB NAGAR PANCHAYAT,1306479,15,Kalamb Nagarpanchayat Ward No.15,
251283,Chopda,50816,3,Chopda (M Cl) - Ward No.3,
251342,Kalameshwar,46380,15,Kalameshwar(M Cl) - Ward No.15,
275726,SHIRUR KASAR,1825155,5,Shirur Kasar (N P) - Ward No.5,
251300,Nandura,64580,12,Nandura (M Cl) - Ward No.12,
251280,Shirpur-Warwade,54368,27,Shirpur-Warwade (M Cl) - Ward No. - 27,
251426,Kannad,61737,13,Kannad (M Cl) - Ward No.13,
248079,Tumsar,2302672,10,Tumsar (M CI) - Ward No. 10,
251312,Akola,65244,18,Akola (M Cl) - Ward No 18,
251401,Nanded-Waghala,61205,42,Nanded-Waghala (M Corp.) - Ward No.42,
251604,Guhagar,2307918,8,Guhagar NP Ward No. 8,
251417,Manwath,61404,3,Manwath (M Cl) - Ward No.3,
251391,Pusad,47181,12,Pusad (M Cl) Ward No.12,
251359,Wadi,1306907,5,Wadi (M Cl) Ward No. 5,
251560,Ambajogai,61119,8,Ambajogai (M. Cl) - Ward No.8,
276318,Wada,1934015,14,Wada (N P) - Ward No.14,
251350,Kanhan - Pipri,46719,5,Kanhan Pipri (M Cl)  Ward No.5,
276369,Badnapur,1305159,17,Badnapur (N P) - Ward No. 17,
251304,Chikhli,45451,6,Chikhli (M Cl) - Ward No.6,
251526,Lonavala,76962,12,Lonavala (M Cl)  Ward No.12,
276302,MADHA,1306259,16,Madha (N P)-Ward No.16,
251602,Chiplun,77347,11,Chiplun (M Cl) - Ward No.11,
251497,Matheran,49195,8,Matheran (M Cl) - Ward No.8,
251486,Badlapur,2509423,41,Vivekanand nagar kulgaon soc gajanan mandir nhavi pada,
251530,Pune,76979,14,Pune(M Corp.)Ward No.14 Deccan Gymkhana - Model Colony,
251615,Panhala,73296,12,Panhala (M Cl) - Ward No.12,
251488,Greater Mumbai,55810,56,P/South - Ward No. 56,
290434,Hatkanangale.,1829225,16,Ward No.16,
251613,Sawantwadi,73216,1,Sawantwadi (M Cl) - Ward No.1,
253140,Bhadgaon,2323981,20,Bhadgaon (M Cl) - Ward No.20,
290430,Dhanki,1306559,10,Dhanki Nagarpanchayat Ward No.10,
251530,Pune,76967,2,Pune (M Corp) Ward No 2 Nagpur Chwal-Fulenagar,
276270,TALA,1306427,5,Ward No 5,
251302,Khamgaon,65167,23,Khamgaon (M Cl) - Ward No.23,
259703,Arni,1306394,7,Arni (M Cl) Ward No.7,
251345,Khapa,66278,7,Khapa (M Cl)  Ward No.7,
251373,Brahmapuri,2311915,1,Brahmapuri (M Cl) - Ward No. 1,
251535,Bhor,52506,6,Bhor (M Cl)  Ward No.6,
251406,Biloli,61348,6,Biloli (M CI) - Ward No. 6,
251303,Mehkar,45432,5,Mehkar (M Cl) - Ward No.5,
251472,Navi Mumbai,48557,26,Navi Mumbai (M Corp.) - Ward No.26,
276272,BODWAD,2323994,12,Bodwad (M Cl) -Ward No.12,
251484,Ulhasnagar,63538,17,Ulhasnagar (M Corp.) - Ward No.17,
251477,Bhiwandi,48620,19,Bhiwandi (M Cl) - Ward No.19,
248079,Tumsar,2302667,5,Tumsar (M CI) - Ward No. 5,
251359,Wadi,1306906,4,Wadi (M Cl) Ward No. 4,
