Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name,
252933,Thiruthangal,43247,18,Thiruthangal (TP) - Ward No.18,
252633,Pallapalayam,53137,7,Pallapalayam (TP) - Ward No.7,
252555,Nallampatti,45261,1,Nallampatti (TP) - Ward No.1,
252359,Thiruvalam,40449,8,Thiruvalam (TP) - Ward No.8,
253033,Arumanai,45598,6,Arumanai (TP) - Ward No.6,
252294,Chennai,1301516,198,Chennai (M. Corp.) - Ward No. 198,
252454,Mecheri,44595,10,Mecheri (TP) - Ward No.10,
252512,Rasipuram,41309,22,Rasipuram (M) - Ward No.22,
252817,Thiruvidaimarudur,40296,9,Thiruvidaimarudur (TP) - Ward No.9,
252713,Kodaikanal,38619,13,Kodaikanal (M) - Ward No.13,
252862,Puduvayal,42217,15,Puduvayal (TP) - Ward No.15,
253073,Azhagiapandipuram,54675,4,Azhagiapandiapuram (TP) - Ward No.4,
252889,Madurai,59274,1,Madurai (M Corp.) - Ward No.1,
252790,Pennadam,39721,13,Pennadam (TP) - Ward No.13,
252268,Uthukkottai,37764,4,Uthukkottai (TP) - Ward No.4,
252889,Madurai,59289,16,Madurai (M Corp.) - Ward No.16,
252350,Pernampattu,39351,9,Pernampattu (TP) - Ward No.9,
252747,Lalgudi,39059,6,Lalgudi (TP) - Ward No.6,
252947,Aruppukkottai,43368,7,Aruppukkottai (M) - Ward No.7,
252474,Salem,37634,11,Salem (M Corp.) - Ward No.11,
252486,Ayothiapattinam,60519,11,Ayothiapattinam (TP) - Ward No.11,
252621,Tiruppur,63351,44,Tiruppur (M) - Ward No.44,
252854,Aranthangi,42123,26,Aranthangi (M) - Ward No.26,
252450,Thiagadurgam,64396,4,Thiagadurgam (TP) - Ward No.4,
252900,Ganguvarpatti,42744,2,Ganguvarpatti (TP) - Ward No.2,
252474,Salem,37647,24,Salem (M Corp.) - Ward No.24,
252399,Hosur,41232,17,Hosur (M) - Ward No.17,
252436,Gingee,64333,4,Gingee (TP) - Ward No.4,
252902,Periyakulam,56547,13,Periyakulam (M) - Ward No.13,
253077,Therur,48450,15,Thesur (TP) - Ward No.15,
252887,T.Kallupatti,59269,11,T.Kallupatti (TP) - Ward No.11,
252601,Kotagiri,50586,1,Kotagiri (TP) - Ward No.1,
252781,Chidambaram,39608,8,Chidambaram (M) - Ward No.8,
253017,Kalladaikurichi,44856,21,Kalladaikurichi (TP) - Ward No.21,
252463,Kadayampatti,1303126,18,Kadayampatti (TP) - Ward No.18,
252785,Kattumannarkoil,58519,8,Kattumannarkoil (TP) - Ward No.8,
252424,THIRUVATHIPURAM,41703,14,Tiruvethipuram (M) - Ward No.14,
252970,Thoothukudi,43721,31,Thoothukkudi (M) - Ward No.31,
252909,Kuchanur,42861,8,Kuchanur (TP) - Ward No.8,
252524,Pothanur,44109,2,Pothanur (TP) - Ward No.2,
252730,P.J. Cholapuram,38845,8,P.J. Cholapuram (TP) - Ward No.8,
252499,KOMARAPALAYAM,40213,19,Kumarapalayam (M) - Ward No.19,
252811,Mannargudi,40118,9,Mannargudi (M) - Ward No.9,
252995,Sambavar Vadagarai,44319,2,Sambavar Vadagarai (TP) - Ward No.2,
252367,ARAKKONAM,40559,11,Arakonam (M) - Ward No.11,
252670,Kinathukadavu,64517,3,Kinathukadavu (TP) - Ward No.3,
253023,Manimutharu,45101,1,Manimutharu (TP) - Ward No.1,
252804,Kodavasal,40036,11,Kodavasal (TP) - Ward No.11,
252439,Marakkanam,42421,17,Marakkanam (TP) - Ward No.17,
252695,Oddanchatram,64662,7,Oddanchatram (TP) - Ward No.7,
253068,Kolachal,48339,6,Kolachal (M) - Ward No.6,
252930,Sundarapandiam,43224,10,Sundarapandiam (TP) - Ward No.10,
252616,Thirumuruganpoondi,63297,5,Thirumuruganpoondi (TP) - Ward No.5,
252764,Varadarajanpettai,39252,3,Varadarajanpettai (TP) - Ward No.3,
252763,Labbaikudikadu,60474,15,Labbaikudikadu (TP) - Ward No.15,
252511,Pattinam,41287,15,Pattinam (TP) - Ward No.15,
252985,Udangudi,57380,4,Udangudi (TP) - Ward No.4,
252986,Sathankulam,44000,6,Sathankulam (TP) - Ward No.6,
252457,Mettur,44607,4,Mettur (M) - Ward No.4,
252417,Dharmapuri,64270,25,Dharmapuri (M) - Ward No.25,
252904,Vadugapatti,42782,10,Vadugapatti (TP) - Ward No.10,
252976,Srivaikuntam,43868,3,Srivaikuntam (TP) - Ward No.3,
252896,B. Meenakshipuram,42698,4,B. Meenakshipuram (TP) - Ward No.4,
252707,Dindigul,38414,6,Dindigul (M) - Ward No.6,
252757,Manapparai,60412,16,Manapparai (M) - Ward No.16,
252964,Kadambur,43631,10,Kadambur (TP) - Ward No.10,
252442,VILLUPURAM,42475,35,Viluppuram (M) - Ward No.35,
252883,Alanganallur,59229,10,Alanganallur (TP) - Ward No.10,
252839,Pattukkottai,58939,28,Pattukkottai (M) - Ward No.28,
252812,Thiruthuraipoondi,40157,15,Thiruthuraipoondi (M) - Ward No.15,
252485,Mallur,38007,3,Mallur (TP) - Ward No.3,
252416,Pappireddipatti,41521,11,Pappireddipatti (TP) - Ward No.11,
252653,Coimbatore,53799,14,Coimbatore (M.Corp.) - Ward No.14,
252766,Udayarpalayam,57924,11,Udayarpalayam (TP) - Ward No.11,
252781,Chidambaram,39601,1,Chidambaram (M) - Ward No.1,
252715,Nilakkottai,60223,12,Nilakkottai (TP) - Ward No.12,
252869,Ilayangudi,59093,14,Ilayangudi (TP) - Ward No.14,
252668,Othakalmandapam,64513,14,Othakalmandapam (TP) - Ward No.14,
252710,Sithayankottai,60204,12,Sithayankottai (TP) - Ward No.12,
252905,Theni,42802,15,Theni Allinagaram (M) - Ward No.15,
252441,Vikravandi,64348,1,Vikravandi (TP) - Ward No.1,
252759,Poolambadi,60434,11,Poolambadi (TP) - Ward No.11,
252916,Hanumanthampatti,43035,13,Hanumanthampatti (TP) - Ward No.13,
252868,Manamadurai,42276,2,Manamadurai (TP) - Ward No.2,
252416,Pappireddipatti,41518,8,Pappireddipatti (TP) - Ward No.8,
252544,Kuhalur,44911,5,Kuhalur (TP) - Ward No.5,
253031,Panagudi,45580,6,Panagudi (TP) - Ward No.6,
252540,Salangapalayam,44771,10,Salangapalayam (TP) - Ward No.10,
252792,Vaitheeswarankoil,39849,10,Vaitheeswarankoil (TP) - Ward No.10,
260289,Elampillai,1303027,9,Elampillai (TP) -Ward No.9,
252803,Valangaiman,58614,4,Valangaiman (TP) - Ward No.4,
252833,Thanjavur,58873,38,Thanjavur (M) - Ward No.38,
253007,Kilapavoor,57697,14,Keezhapavur (TP) - Ward No.14,
252938,Sivakasi,43284,27,Sivakasi (M) - Ward No.27,
252983,Nazerath,43965,10,Nazerath (TP) - Ward No.10,
253011,Tirunelveli,44511,2,Tirunelveli (M.Corp.) - Ward No.2,
252499,KOMARAPALAYAM,40205,11,Kumarapalayam (M) - Ward No.11,
252656,Dhaliyur,53904,14,Dhaliyur (TP) - Ward No.14,
252953,Mudukulathur,43478,12,Mudukulathur (TP) - Ward No.12,
252988,Rayagiri,44022,13,Rayagiri (TP) - Ward No.13,
252796,Tharangambadi,39924,4,Tharangambadi (TP) - Ward No.4,
252426,Vandavasi,41726,10,Vandavasi (M) - Ward No.10,
253063,Alur,48274,4,Alur (TP) - Ward No.4,
253032,Kadayal,57747,6,Kadayal (TP) - Ward No.6,
252414,Kadathur,41501,6,Kadathur (TP) - Ward No.6,
252447,Thiruvennainallur,42975,13,Thiruvennainallur (TP) - Ward No.13,
252678,Anaimalai,54262,3,Anaimalai (TP) - Ward No.3,
252984,Tiruchendur,43989,16,Tiruchendur (TP) - Ward No.16,
252881,Vadipatti,59219,18,Vadipatti (TP) - Ward No.18,
252823,Kumbakonam,40388,36,Kumbakonam (M) - Ward No.36,
252889,Madurai,1301553,79,Madurai (M.Corp.) - Ward No.79,
252278,Poonamallee,3179,7,Poonamallee (TP) - Ward No.7,
252952,Paramakudi,43456,26,Paramakudi (M) - Ward No.26,
252575,Arachalur,46298,11,Arachalur (TP) - Ward No.11,
252923,Rajapalayam,43115,9,Rajapalayam (M) - Ward No.9,
252607,Adikaratti,50660,4,Adikaratti (TP) - Ward No.4,
252542,Vaniputhur,44804,13,Vaniputhur (TP) - Ward No.13,
252954,Abiramam,43488,7,Abiramam (TP) - Ward No.7,
253091,Kanniyakumari,54736,5,Kanniyakumari (TP) - Ward No.5,
252866,Sivagangai,42255,26,Sivaganga (M) - Ward No.26,
252420,Kannamangalam,41541,1,Kannamangalam (TP) - Ward No.1,
252785,Kattumannarkoil,58525,14,Kattumannarkoil (TP) - Ward No.14,
253000,Melagaram,44390,10,Melagaram (TP) - Ward No.10,
252903,Thenkarai,56569,5,Thenkarai (TP) - Ward No.5,
252381,Vellore,40994,24,Vellore (M) - Ward No.24,
253056,Valvaithankoshtam,48181,16,Valvaithankoshtam (TP) - Ward No.16,
252923,Rajapalayam,43137,31,Rajapalayam (M) - Ward No.31,
252749,Tiruchirappalli,39104,18,Tiruchirappalli (M Corp.) - Ward No.18,
252915,Uthamapalayam,56637,16,Uthamapalayam (TP) - Ward No.16,
252417,Dharmapuri,63674,7,Dharmapuri (M) - Ward No.7,
252974,Perungulam,57346,3,Perungulam (TP) - Ward No.3,
252525,Pandamangalam,60698,5,Pandamangalam (TP) - Ward No.5,
252416,Pappireddipatti,41525,15,Pappireddipatti (TP) - Ward No.15,
252642,Sarcarsamakulam,53219,8,Sarcarsamakulam (TP) - Ward No.8,
252938,Sivakasi,43266,9,Sivakasi (M) - Ward No.9,
252664,Vellalur,64490,6,Vellalur (TP) - Ward No.6,
253046,Karungal,46693,2,Karungal (TP) - Ward No.2,
252455,Kolathur,64411,4,Kolathur (TP) - Ward No.4,
253087,Thenthamaraikulam,49557,5,Thenthamaraikulam (TP) - Ward No.5,
252556,Kunnathur,45283,11,Kunnathur (TP) - Ward No.11,
252273,Tiruvallur,75152,20,Thiruvallur (M) - Ward No.20,
252749,Tiruchirappalli,39122,36,Tiruchirappalli (M Corp.) - Ward No.36,
252674,Pollachi,54179,18,Pollachi (M) - Ward No.18,
252595,Devarshola,50519,6,Devarshola (TP) - Ward No.6,
252375,Timiri,40922,10,Timiri (TP) - Ward No.10,
253024,Moolakaraipatti,45130,15,Moolakaraipatti (TP) - Ward No.15,
252958,Keelakarai,57309,17,Keelakarai (TP) - Ward No.17,
252943,Virudhunagar,43326,31,Virudhunagar (M) - Ward No.31,
252889,Madurai,1301552,78,Madurai (M.Corp.) - Ward No.78,
253089,Anjugrammam,49867,12,Anjugramam (TP) - Ward No.12,
252808,Tiruvarur,58648,11,Thiruvarur (M) - Ward No.11,
252884,Usilampatti,59236,2,Usilampatti (M) - Ward No.2,
252889,Madurai,59317,44,Madurai (M Corp.) - Ward No.44,
252833,Thanjavur,58746,1,Thanjavur (M) - Ward No.1,
252359,Thiruvalam,39822,2,Thiruvalam (TP) - Ward No.2,
252995,Sambavar Vadagarai,44325,8,Sambavar Vadagarai (TP) - Ward No.8,
252912,Kombai,42892,12,Kombai (TP) - Ward No.12,
252829,Ammapettai,40652,6,Ammapettai (TP) - Ward No.6,
252283,Naravarikuppam,3262,6,Naravarikuppam (TP) - Ward No.6,
252539,Bhavani,44757,23,Bhavani (M) - Ward No.23,
252823,Kumbakonam,40376,24,Kumbakonam (M) - Ward No.24,
252407,Marandahalli,41406,7,Marandahalli (TP) - Ward No.7,
252933,Thiruthangal,43234,5,Thiruthangal (TP) - Ward No.5,
252465,Karuppur,36922,2,Karuppur (TP) - Ward No.2,
252359,Thiruvalam,40445,4,Thiruvalam (TP) - Ward No.4,
252771,Thorapadi,39426,10,Thorapadi (TP) - Ward No.10,
252694,Balasamudram,55104,8,Balasamudram (TP) - Ward No.8,
253039,Unnamalaikadai,45684,5,Unnamalaikadai (TP) - Ward No.5,
252999,Ilanji,44378,13,Ilanji (TP) - Ward No.13,
252496,Gangavalli,38203,15,Gangavalli (TP) - Ward No.15,
252447,Thiruvennainallur,42966,4,Thiruvennainallur (TP) - Ward No.4,
252932,Srivilliputhur,57105,7,Srivilliputhur (M) - Ward No.7,
252718,Batlagundu,38654,6,Batlagundu (TP) - Ward No.6,
252512,Rasipuram,41308,21,Rasipuram (M) - Ward No.21,
252473,Sankari,37619,14,Sankari (TP) - Ward No.14,
252716,Sevugampatti,60233,8,Sevugampatti (TP) - Ward No.8,
260677,Watrap,1302874,4,Watrap (TP) - Ward No.4,
252920,Gudalur,43063,11,Gudalur (TP) - Ward No.11,
252696,Palayam,55115,4,Palayam (TP) - Ward No.4,
252830,Thiruvaiyaru,58733,3,Thiruvaiyaru (TP) - Ward No.3,
252800,Velankanni,39979,5,Velankanni (TP) - Ward No.5,
252781,Chidambaram,39614,14,Chidambaram (M) - Ward No.14,
252490,Pethanaickenpalayam,38157,14,Pethanaickenpalayam (TP) - Ward No.14,
252889,Madurai,59320,47,Madurai (M Corp.) - Ward No.47,
253078,Marungur,48451,1,Marungur (TP) - Ward No.1,
252372,Panapakkam,40619,5,Panapakkam (TP) - Ward No.5,
252978,Thenthiruperai,43900,2,Thenthiruperai (TP) - Ward No.2,
252268,Uthukkottai,1665,14,Uthukkottai (TP) - Ward No.14,
252787,Virudhachalam,58545,16,Virudhachalam (M) - Ward No.16,
252510,R.Pudupatti,40788,4,R.Pudupatti (TP) - Ward No.4,
252438,Tindivanam,41916,11,Tindivanam (M) - Ward No.11,
252294,Chennai,1301492,174,Chennai (M. Corp.) - Ward No. 174,
252361,Ammoor,40486,12,Ammoor (TP) - Ward No.12,
252742,S. Kannanur,38995,5,S. Kannanur (TP) - Ward No.5,
252813,Muthupet,40173,7,Muthupet (TP) - Ward No.7,
252687,Komaralingam,54990,8,Komaralingam (TP) - Ward No.8,
252806,Peralam,58633,8,Peralam (TP) - Ward No.8,
252459,Nangavalli,60064,9,Nangavalli (TP) - Ward No.9,
252705,Kannivadi,38398,5,Kannivadi (TP) - Ward No.5,
253017,Kalladaikurichi,44855,20,Kalladaikurichi (TP) - Ward No.20,
252422,Arani,41671,18,Arani (M) - Ward No.18,
252653,Coimbatore,53809,24,Coimbatore (M.Corp.) - Ward No.24,
252543,P.Mettupalayam,44808,2,P.Mettupalayam (TP) - Ward No.2,
252806,Peralam,58635,10,Peralam (TP) - Ward No.10,
252609,Bikketti,50688,14,Bikketti (TP) - Ward No.14,
252464,Omalur,36916,11,Omalur (TP) - Ward No.11,
252294,Chennai,1976,111,Chennai (M Corp.) - Ward No.111,
252549,Kolappalur,45195,13,Kolappalur (TP) - Ward No.13,
253033,Arumanai,45595,3,Arumanai (TP) - Ward No.3,
290447,Rameswaram,1306889,20,Rameswaram (M) - Ward No.20,
252491,Attur,60547,5,Attur (M) - Ward No.5,
252639,Gudalur,63403,8,Gudalur (TP) - Ward No.8,
253069,Manavalakurichi,54474,4,Manavalakurichi (TP) - Ward No.4,
253062,Villukuri,57877,1,Villukuri (TP) - Ward No.1,
252762,Perambalur,60456,18,Perambalur (TP) - Ward No.18,
252781,Chidambaram,39623,23,Chidambaram (M) - Ward No.23,
253025,Kalakad,45135,5,Kalakkad (TP) - Ward No.5,
252593,Chinnakkampalayam,62321,6,Chinnakkampalayam (TP) - Ward No.6,
252744,Kallakudi,39035,12,Kallakudi (TP) - Ward No.12,
252475,Kannankurichi,37978,14,Kannankurichi (TP) - Ward No.14,
252471,Arasiramani,37577,2,Arasiramani (TP) - Ward No.2,
252749,Tiruchirappalli,39131,45,Tiruchirappalli (M Corp.) - Ward No.45,
252742,S. Kannanur,38991,1,S. Kannanur (TP) - Ward No.1,
252881,Vadipatti,59118,6,Vadipatti (TP) - Ward No.6,
252800,Velankanni,39989,15,Velankanni (TP) - Ward No.15,
253024,Moolakaraipatti,45119,4,Moolakaraipatti (TP) - Ward No.4,
252828,Melattur,58721,6,Melattur (TP) - Ward No.6,
252769,Nellikuppam,39397,11,Nellikuppam (M) - Ward No.11,
252735,Kattuputhur,38911,5,Kattuputhur (TP) - Ward No.5,
252294,Chennai,1960,25,Chennai (M Corp.) - Ward No.25,
252278,Poonamallee,3181,9,Poonamallee (TP) - Ward No.9,
252869,Ilayangudi,59096,17,Ilayangudi (TP) - Ward No.17,
252582,Vengampudur,61985,10,Vengampudur (TP) - Ward No.10,
252871,Melur,42293,1,Melur (M) - Ward No.1,
252458,P.N.Patti,45356,15,P.N.Patti (TP) - Ward No.15,
252764,Varadarajanpettai,39256,7,Varadarajanpettai (TP) - Ward No.7,
253038,Kuzhithurai,45659,1,Kuzhithurai (M) - Ward No.1,
252701,Natham,38331,2,Natham (TP) - Ward No.2,
253011,Tirunelveli,44526,17,Tirunelveli (M.Corp.) - Ward No.17,
253013,Mukkudal,44676,4,Mukkudal (TP) - Ward No.4,
252416,Pappireddipatti,41519,9,Pappireddipatti (TP) - Ward No.9,
253011,Tirunelveli,44645,43,Tirunelveli (M.Corp.) - Ward No.43,
252451,Kallakkurichi,44545,17,Kallakkurichi (TP) - Ward No.17,
253065,Kallukuttam,48318,18,Kallukuttam (TP) - Ward No.18,
252617,Chettipalayam,44943,11,Kasipalayam (G) (TP) - Ward No.11,
252981,Arumuganeri,57360,2,Arumuganeri (TP) - Ward No.2,
252430,Chetpet,41788,15,Chetpet (TP) - Ward No.15,
252791,Sirkazhi,39839,24,Sirkali (M) - Ward No.24,
252773,Cuddalore,39501,35,Cuddalore (M) - Ward No.35,
252539,Bhavani,44746,12,Bhavani (M) - Ward No.12,
252848,Pudukkottai,42021,8,Pudukkottai (M) - Ward No.8,
252595,Devarshola,50522,9,Devarshola (TP) - Ward No.9,
252802,Vedaranyam,40022,18,Vedaranyam (TP) - Ward No.18,
252452,Chinnasalem,44558,9,Chinnasalem (TP) - Ward No.9,
252841,Peravurani,40839,7,Peravurani (TP) - Ward No.7,
252370,Thakkolam,68496,6,Thakkolam (TP) - Ward No.6,
252994,Kadayanallur,44316,32,Kadayanallur (M) - Ward No.32,
252269,Tiruttani,37817,15,Tiruttani (TP) - Ward No.15,
253009,Sankarnagar,44490,8,Sankarnagar (TP) - Ward No.8,
252970,Thoothukudi,1301615,54,Thoothukkudi (M) - Ward No.54,
252464,Omalur,36919,14,Omalur (TP) - Ward No.14,
252906,Palani Chettipatti,56607,14,Palani Chettipatti (TP) - Ward No.14,
252695,Oddanchatram,64667,12,Oddanchatram (TP) - Ward No.12,
252749,Tiruchirappalli,39128,42,Tiruchirappalli (M Corp.) - Ward No.42,
252802,Vedaranyam,40021,17,Vedaranyam (TP) - Ward No.17,
252977,Alwarthirunagiri,43894,11,Alwarthirunagiri (TP) - Ward No.11,
252761,Kurumbalur,39241,7,Kurumbalur (TP) - Ward No.7,
252923,Rajapalayam,43144,38,Rajapalayam (M) - Ward No.38,
252802,Vedaranyam,40009,5,Vedaranyam (TP) - Ward No.5,
252605,Coonoor,50650,29,Coonoor (M) - Ward No.29,
252417,Dharmapuri,64274,27,Dharmapuri (M) - Ward No.27,
252839,Pattukkottai,58926,15,Pattukkottai (M) - Ward No.15,
252727,Uppidamangalam,38818,11,Uppidamangalam (TP) - Ward No.11,
252953,Mudukulathur,43474,8,Mudukulathur (TP) - Ward No.8,
252512,Rasipuram,41305,18,Rasipuram (M) - Ward No.18,
252318,Thiruneermalai,2653,15,Thiruneermalai (TP) - Ward No.15,
253063,Alur,48271,1,Alur (TP) - Ward No.1,
252580,Kollankoil,46437,10,Kollankoil (TP) - Ward No.10,
252899,Devadanapatti,42737,13,Devadanapatti (TP) - Ward No.13,
252408,Kariamangalam,63635,4,Kariamangalam (TP) - Ward No.4,
252438,Tindivanam,41915,10,Tindivanam (M) - Ward No.10,
252863,KARAIKUDI,59052,36,Karaikkudi (M) - Ward No.36,
253071,Thingalnagar,48383,11,Thingalnagar (TP) - Ward No.11,
252429,Polur,41772,17,Polur (TP) - Ward No.17,
252888,Thirumangalam,42600,25,Thirumangalam (M) - Ward No.25,
253077,Therur,48448,13,Thesur (TP) - Ward No.13,
252687,Komaralingam,54996,14,Komaralingam (TP) - Ward No.14,
252448,Sankarapuram,64385,8,Sankarapuram (TP) - Ward No.8,
252975,Eral,43857,7,Eral (TP) - Ward No.7,
252736,Mettupalayam,60335,5,Mettupalayam (TP) - Ward No.5,
252739,Uppiliapuram,38949,13,Uppiliapuram (TP) - Ward No.13,
252452,Chinnasalem,44553,4,Chinnasalem (TP) - Ward No.4,
253029,Vadakkuvalliyur,57724,1,Vadakkuvalliyur (TP) - Ward No.1,
252848,Pudukkottai,40900,1,Pudukkottai (M) - Ward No.1,
252988,Rayagiri,44015,6,Rayagiri (TP) - Ward No.6,
252518,Namakkal,43746,11,Namakkal (M) - Ward No.11,
252325,Perungalathur,2719,15,Perungalathur (TP) - Ward No.15,
252495,Thedavur,38181,8,Thedavur (TP) - Ward No.8,
252348,Acharapakkam,39310,4,Acharapakkam (TP) - Ward No.4,
252330,Maraimalainagar,2752,8,Maraimalainagar (TP) - Ward No.8,
252472,Thevur,37592,2,Thevur (TP) - Ward No.2,
252945,Kariapatti,43343,12,Kariapatti (TP) - Ward No.12,
252673,Zamin Uthukuli,54191,12,Zamin Uthukuli (TP) - Ward No.12,
