Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name,
249482,Mehnagar,72068,1,Mehnagar (NP) - Ward No.1,
248942,Kemri,30715,14,Kemri (NP) - Ward No.14,
249038,Mursan,28564,9,Mursan (NP) - Ward No.9,
249481,Katghar Lalganj,6396,1,Katghar Lalganj (NP) - Ward No.1,
249363,Sarai Aquil,8083,5,Sarai Aquil (NP) - Ward No.5,
249122,Bilsi,30125,2,Bilsi (MB) - Ward No.2,
249443,Sahjanwa,5705,1,Sahjanwa (NP) - Ward No.1,
249202,Sandi,70042,11,Sandi (MB) - Ward No.11,
249387,Haidergarh,8517,4,Haidergarh (NP) - Ward No.4,
249019,Jatari,27502,12,Jatari (NP) - Ward No.12,
249178,Mailani,31491,3,Mailani (NP) - Ward No.3,
249419,Gonda,71395,5,Gonda (MB) - Ward No.5,
249035,Hasayan,28526,7,Hasayan (NP) - Ward No.7,
248950,Amroha,31434,24,Amroha (MB) - Ward No.24,
249326,Rath,6847,9,Rath (MB) - Ward No.9,
249537,Gopi Ganj,26920,19,Gopi Ganj (MB) - Ward No.19,
249536,Gyanpur,26893,2,Gyanpur (NP) - Ward No.2,
249059,Etmadpur,28993,22,Etmadpur (MB) - Ward No.22,
249080,Fariha,29443,1,Fariha (NP) - Ward No.1,
249241,Rae Bareli,74827,10,Rae Bareli (MB) - Ward No.10,
249505,Jaunpur,2097,29,KATGHARA - Ward No.29,
249339,Atarra,7204,13,Atarra (MB) - Ward No.13,
248918,Sherkot,24274,12,Sherkot (MB) - Ward No.12,
249059,Etmadpur,28988,17,Etmadpur (MB) - Ward No.17,
249116,Faizganj,29867,1,Faizganj (NP) - Ward No.1,
249291,Rampura,75305,3,Rampura (NP) - Ward No.3,
249008,Siana,34056,10,Siana (MB) - Ward No.10,
248889,Banat,23525,10,Banat (NP) - Ward No.10,
249221,Nyotini,32857,7,Nyotini (NP) - Ward No.7,
249165,Puranpur,30996,24,Puranpur (MB) - Ward No.24,
249410,Bahraich,3647,29,Bahraich (MB) - Ward No.29,
249547,Robertsganj,27136,23,Robertsganj (MB) - Ward No.23,
249235,Gosainganj (Ayodhya),74812,5,Gosainganj (NP) - Ward No.5,
249486,Kopaganj,6436,4,Kopaganj (MB) - Ward No.4,
249013,Debai,34297,9,Debai (MB) - Ward No.9,
248982,Faridnagar,32322,1,Rajputan Bijliwala-1,
249198,Pihani,31963,5,Pihani (MB) - Ward No.5,
249120,Wazirganj,29923,1,Wazirganj (NP) - Ward No.1,
249018,Khurja,27479,14,Khurja (MB) - Ward No.14,
249400,Akbarpur,71346,16,Akbarpur (MB) - Ward No.16,
249308,Mauranipur,6232,16,Mauranipur (MB) - Ward No.16,
248943,Rampur,30741,26,Rampur (MB) - Ward No.26,
249353,Pratapgarh(Bela),8021,20,Bela Pratapgarh (MB) - Ward No.20,
249025,Aligarh,28297,21,Aligarh (M Corp.) - Ward No.21,
249302,Moth,75369,7,Moth (NP) - Ward No.7,
249197,Shahabad,70003,22,Shahabad (MB) - Ward No.22,
249460,Deoria,6007,12,Deoria (MB) - Ward No.12,
249531,Varanasi,25223,17,Shivpurwa,
249535,Bhadohi,26884,18,Bhadohi (MB) - Ward No.18,
249514,Mohammadabad(Gazipur),25078,1,Mohammadabad (MB) - Ward No.1,
248903,Miranpur,23964,13,Miranpur (NP) - Ward No.13,
249059,Etmadpur,28984,13,Etmadpur (MB) - Ward No.13,
248913,Jhalu,24162,2,Jhalu (NP) - Ward No.2,
249414,Balrampur,4216,10,Balrampur (MB) - Ward No.10,
249246,Salon,74844,1,Salon (NP) - Ward No.1,
249408,Nanpara,4113,4,Nanpara (MB) - Ward No.4,
249384,Tikait Nagar,8485,4,Tikait Nagar (NP) - Ward No.4,
249027,Kauriaganj,28452,7,Kauria-ganj (NP) - Ward No.7,
249205,Mallawan,32044,13,Mallawan (MB) - Ward No.13,
249006,Gulaothi,34025,14,Gulaothi (MB) - Ward No.14,
249479,Sarai Mir,6382,8,Sarai Mir (NP) - Ward No.8,
249189,Sitapur,31860,13,Sitapur (MB) - Ward No.13,
248919,Dhampur,63162,6,Dhampur (MB) - Ward No.6,
248989,Dasna,33101,13,Hanuman Mandir-13,
249295,Kalpi,5224,21,Kalpi (MB) - Ward No.21,
248873,Saharanpur,27247,39,Saharanpur (MB) - Ward No.39,
249202,Sandi,70038,7,Sandi (MB) - Ward No.7,
249351,Kunda,7886,9,Kunda (NP) - Ward No.9,
248876,Nakur,72660,5,Nakur (MB) - Ward No.5,
249490,Mohammadabad (Farrukhabad),23883,8,Muhammadabad (NP) - Ward No.8,
249494,Maniyar,23931,12,Maniyar (NP) - Ward No.12,
249024,Harduaganj,28270,4,Harduaganj (NP) - Ward No.4,
249102,Awagarh,29725,8,Awagarh (NP) - Ward No.8,
249145,Aonla,69513,24,Aonla (MB) - Ward No.24,
249110,Kusmara,69391,4,Kusmara (NP) - Ward No.4,
249497,Ballia,24076,25,Ballia (MB) - Ward No.25,
249017,Chhatari,27460,5,Chhatari (NP) - Ward No.5,
249131,Allapur,30262,9,Allapur (NP) - Ward No.9,
249253,Samdhan,3455,8,Samdhan (NP) - AZADNAGAR,
249174,Jalalabad,69783,12,Abbas Nagar - Ward No.12,
248998,Dankaur,59776,8,Dankaur (NP) - Ward No.8,
248973,Baghpat,32231,10,Baghpat (MB) - Ward No.10,
249136,Faridpur(bareilly),30325,10,Faridpur (NP) - Ward No.10,
249133,Usawan,30287,7,Usawan (NP) - Ward No.7,
249234,Lucknow,860,93,Lucknow (M Corp.) - Ward No.93,
249062,Agra,68801,22,Agra (M Corp.) - Ward No.22,
249485,Ghosi,6425,10,Ghosi (NP) - Ward No.10,
249311,Barua Sagar,6715,19,Barua Sagar (MB) - Ward No.19,
249545,Ahraura,27089,11,Ahraura (MB) - Ward No.11,
249130,Kakrala,30239,11,Kakrala (MB) - Ward No.11,
249411,Jarwal,3650,12,Jarwal (NP) - Ward No.12,
249308,Mauranipur,6229,13,Mauranipur (MB) - Ward No.13,
248874,Chilkana Sultanpur,72460,7,Chilkana Sultanpur (NP) - Ward No.7,
249212,Bangarmau,70072,6,Bangarmau (MB) - Ward No.6,
249262,Etawah,3572,26,Etawah (MB) - Ward No.26,
249330,Charkhari,75479,16,Charkhari (MB) - Ward No.16,
249323,Sumerpur,6820,7,Sumerpur (NP) - Ward No.7,
248917,Afzalgarh,24261,24,Afzalgarh (MB) - Ward No.24,
248941,Bilaspur,56777,19,Bilaspur (MB) - Ward No.19,
248876,Nakur,72467,2,Nakur (MB) - Ward No.2,
249207,Kachhauna Patseni,32072,6,Kachhauna Patseni (NP) - Ward No.6,
249231,Mahona,672,7,Mahona (NP) - Ward No.7,
248937,Chandausi,30552,1,Chandausi (MB) - Ward No.1,
249328,Kulpahar,6894,6,Kulpahar (NP) - Ward No.6,
248964,Meerut,58367,4,Meerut (M Corp.) - Ward No.4,
248946,Dhanaura,56785,2,Dhanaura (MB) - Ward No.2,
249267,Bidhuna,4781,7,Bidhuna (NP) - Ward No.7,
249314,Jhansi,6755,34,Jhansi (MB) - Ward No.34,
249234,Lucknow,714,38,Lucknow (M Corp.) - Ward No.38,
249452,Padrauna,71711,26,Padrauna (MB) - Ward No.26,
249125,Ujhani,69442,11,Ujhani (MB) - Ward No.11,
249208,Beniganj,32084,7,Beniganj (NP) - Ward No.7,
249229,Bhagwant Nagar,79,7,Bhagwant Nagar (NP) - Ward No.7,
249226,Purwa,74778,8,Purwa (NP) - Ward No.8,
249471,Jiyanpur,6110,2,Jiyanpur (NP) - Ward No.2,
249247,Kampil,1080,9,Kampil (NP) - Ward No.9,
249372,Handia,74154,5,Handia (NP) - Ward No.5,
249158,Nyoria Husainpur,69580,4,Nyoria Husainpur (NP) - Ward No.4,
249402,Amethi(Amethi),4058,6,Amethi (NP) - Ward No.6,
249200,Gopamau,31998,3,Gopamau (NP) - Ward No.3,
249248,Kaimganj,1095,14,Kaimganj (MB) - Ward No.14,
249137,Richha,30331,6,Richha (NP) - Ward No.6,
249114,Gunnaur,69410,3,Gunnaur (NP) - Ward No.3,
248874,Chilkana Sultanpur,72458,5,Chilkana Sultanpur (NP) - Ward No.5,
248875,Sarsawan,27263,15,Sarsawan (MB) - Ward No.15,
249361,Bharwari(Kaushambi),8063,6,Bharwari (NP) - Ward No.6,
249193,Biswan,31926,15,Biswan (MB) - Ward No.15,
249501,Shahganj,71667,12,SRI RAMPUR - Ward No.12,
